TIMESTAMP,TARGETVAR,U10,V10,U100,V100
20120103 18:00,0.608658747,0.067358905,6.386436587,0.140373146,9.323613166
20120103 19:00,0.617163669,-0.27331828,6.008632322,-0.387760607,8.942075229
20120103 20:00,0.605334581,-0.603530977,5.889856271,-0.923418973,8.951914316
20120103 21:00,0.657787479,-1.041489132,6.595938256,-1.474596852,9.360783051
20120103 22:00,0.685618544,-1.327130867,6.738820147,-1.812734134,9.239980925
20120103 23:00,0.682144084,-1.421311249,6.641958497,-1.888920838,8.895066256
20120104 0:00,0.659131287,-1.531769722,6.60382744,-1.980627055,8.711403295
20120104 1:00,0.661845435,-1.333447643,5.399578809,-1.656106205,6.90875057
20120104 2:00,0.670836608,-1.356725743,5.28912519,-1.670288034,6.714758045
20120104 3:00,0.609268767,-1.237124472,5.395199591,-1.500106091,6.835775326
20120104 4:00,0.561360071,-1.084612785,5.629731065,-1.307131923,7.158082657
20120104 5:00,0.635862109,-1.240736591,5.77667817,-1.531002217,7.389170932
20120104 6:00,0.614882724,-1.479537785,5.988340392,-1.872379091,7.729722075
20120104 7:00,0.584673458,-1.679007018,6.104146389,-2.185898802,7.989392321
20120104 8:00,0.676547811,-1.748038623,5.945521368,-2.346963855,7.903646409
20120104 9:00,0.669890639,-1.842355061,5.701258298,-2.574379607,7.814859861
20120104 10:00,0.666548779,-1.581479808,4.859961789,-2.550574394,7.443294239
20120104 11:00,0.639663693,-1.503618578,4.487241646,-2.743042068,7.363629597
20120104 12:00,0.582436716,-1.707903969,4.350026137,-3.115821563,7.263288635
20120104 13:00,0.615545784,-2.02255966,3.912590878,-3.616237515,6.666107881
20120104 14:00,0.610258948,-2.129317841,3.434769495,-3.913042927,5.997168137
20120104 15:00,0.634297278,-2.035804096,3.054264075,-3.95913387,5.491814566
20120104 16:00,0.613185285,-1.657735651,2.896125634,-3.509367306,5.358026618
20120104 17:00,0.554755946,-0.968623634,3.146714241,-2.367730104,5.911422224
20120104 18:00,0.532379703,-0.844206205,3.376866496,-1.959496038,6.346233058
20120104 19:00,0.560263802,-1.153243045,3.247922844,-2.426483394,6.149808024
20120104 20:00,0.558371871,-1.307360118,3.056210394,-2.780522615,5.828716947
20120104 21:00,0.519197951,-1.581479808,3.767590092,-2.471561349,5.621953753
20120104 22:00,0.382783285,-2.011321957,3.898966643,-2.663522529,5.145182153
20120104 23:00,0.308431541,-1.807036566,3.93448697,-2.314548247,5.042408684
20120105 0:00,0.286842126,-1.314985702,4.102843588,-1.637872426,5.168899108
20120105 1:00,0.270566081,-1.226583849,3.590283407,-1.476204832,4.427192756
20120105 2:00,0.296027797,-0.794108852,4.119294643,-0.895787141,5.073699474
20120105 3:00,0.385523954,-0.51698895,4.459770351,-0.507267466,5.499767337
20120105 4:00,0.399837325,-0.32197865,5.097177934,-0.252781174,6.356459938
20120105 5:00,0.469397315,-0.347171368,5.560873422,-0.304741253,7.025181424
20120105 6:00,0.61841024,-0.609828783,5.826768737,-0.68263273,7.454666944
20120105 7:00,0.666601822,-0.891614002,6.15612687,-1.107760642,8.021997948
20120105 8:00,0.695007558,-1.216786681,6.342346237,-1.601971839,8.44977464
20120105 9:00,0.685432891,-1.685184629,6.164928283,-2.325279745,8.487938472
20120105 10:00,0.658026183,-1.980965803,5.511770803,-3.052130384,8.268638837
20120105 11:00,0.598102745,-2.433035137,5.102736722,-3.947851276,7.917189811
20120105 12:00,0.659423042,-2.781534407,4.530181654,-4.551887184,7.14195136
20120105 13:00,0.665036995,-2.988674535,3.952994263,-4.907341355,6.319435325
20120105 14:00,0.636755045,-2.851980712,3.356351118,-4.910884088,5.519703667
20120105 15:00,0.512744118,-2.683562725,2.882001289,-4.871323574,4.947815787
20120105 16:00,0.376232196,-2.484820169,2.462312865,-4.765041596,4.37251025
20120105 17:00,0.322488523,-2.468491555,2.266828854,-4.822906228,4.062642713
20120105 18:00,0.300253727,-2.605651911,2.006029094,-5.067354778,3.563095232
20120105 19:00,0.420189022,-2.686828447,1.529826335,-5.346049742,2.726338961
20120105 20:00,0.283084756,-2.55946526,0.919286222,-5.50665362,1.637815316
20120105 21:00,0.240418703,-2.818390421,0.667751108,-4.778622071,0.730427474
20120105 22:00,0.138580687,-3.204212236,-0.109552617,-4.282049051,-0.275502801
20120105 23:00,0.071036416,-2.882771812,-0.992473296,-3.667384945,-1.40048145
20120106 0:00,0.089460794,-2.470824215,-1.965724265,-3.036188087,-2.603496593
20120106 1:00,0.077331115,-1.99608073,-3.216679981,-2.413975982,-4.150707507
20120106 2:00,0.087436237,-0.696346565,-3.508904356,-0.735549593,-4.443916915
20120106 3:00,0.096153335,0.396183603,-3.258150767,0.632786291,-4.051183175
20120106 4:00,0.13526536,1.124867517,-2.952424276,1.535986415,-3.631631501
20120106 5:00,0.07714546,1.79852836,-2.418126243,2.359202877,-2.949264076
20120106 6:00,0.086534463,1.875858082,-1.360621202,2.406577816,-1.675710202
20120106 7:00,0.117530566,1.025231145,0.782839767,1.380325903,0.784984205
20120106 8:00,0.133249641,-1.385374212,2.571387964,-1.866395525,3.054973305
20120106 9:00,0.11503744,-3.199152744,2.875667801,-4.56307546,3.691452265
20120106 10:00,0.128952976,-2.799615849,1.521598419,-5.418285387,2.376777559
20120106 11:00,0.16209741,-2.549285661,0.425998121,-5.514265782,0.436947021
20120106 12:00,0.122658273,-2.519543461,-0.533616576,-5.484118094,-1.095250925
20120106 13:00,0.195321411,-2.271196086,-1.156160583,-5.462584031,-2.318148703
20120106 14:00,0.335953179,-2.114553829,-1.742538208,-5.303847225,-3.86941718
20120106 15:00,0.40845718,-1.796312283,-2.647180003,-4.291746268,-5.691844764
20120106 16:00,0.365517056,-1.045321719,-3.790037707,-2.443508411,-7.540494328
20120106 17:00,0.529196983,1.96310187,-7.00257696,3.693699519,-11.44995311
20120106 18:00,0.614378794,1.588350143,-4.241876387,3.221180653,-7.833107782
20120106 19:00,0.625978023,2.013663611,-4.084673175,3.956415086,-7.723452231
20120106 20:00,0.633528129,2.356690325,-4.360502123,4.652272948,-7.883167925
20120106 21:00,0.650255052,4.548194804,-5.281539345,7.433243358,-8.570898937
20120106 22:00,0.669996728,5.294228335,-4.701912779,7.999896842,-7.076842052
20120106 23:00,0.706164738,4.470369379,-5.052003367,6.714005657,-7.461232435
20120107 0:00,0.721671628,3.124039099,-5.995704856,4.659040796,-8.581030156
20120107 1:00,0.73169718,3.108128392,-5.014461405,4.437976258,-6.813351408
20120107 2:00,0.676459397,5.157520692,-7.06250869,6.806743047,-9.580907341
20120107 3:00,0.57186304,4.551389295,-6.178495359,6.184702978,-8.365799536
20120107 4:00,0.684433872,5.753152175,-4.836390037,7.70995478,-6.579545552
20120107 5:00,0.690313061,5.898241896,-2.936509005,8.128428953,-4.122024149
20120107 6:00,0.644305148,6.416078562,-1.639714464,8.900904816,-2.222564897
20120107 7:00,0.605175449,6.024718132,-1.074235921,8.543321322,-1.442643174
20120107 8:00,0.460556445,5.263474369,0.649839281,7.799499895,1.249252956
20120107 9:00,0.291129953,3.513329618,1.927603295,5.43431491,3.217545562
20120107 10:00,0.245502205,3.325285704,2.222123369,5.422375561,3.755128369
20120107 11:00,0.122348841,3.864599467,1.552883139,5.741156172,2.368221614
20120107 12:00,0.229049338,4.183892306,1.210786746,6.404983962,1.95579036
20120107 13:00,0.270778259,4.542798456,1.076213727,7.167908347,1.831776548
20120107 14:00,0.245687861,4.626797768,0.818848493,7.4932556,1.476801235
20120107 15:00,0.359089739,4.474071746,0.524781527,7.443110335,1.052992567
20120107 16:00,0.345819593,4.417276757,0.304118025,7.41863467,0.691190804
20120107 17:00,0.411401187,4.605320671,0.333116925,7.762487914,0.708256925
20120107 18:00,0.480775522,4.708410735,0.189028642,7.923669122,0.488672837
20120107 19:00,0.490544679,4.599116176,-0.248673498,7.780396937,-0.150168954
20120107 20:00,0.477398314,4.539934843,-0.399558398,7.698612398,-0.352686922
20120107 21:00,0.469795154,4.745637703,-0.659642279,8.026347521,-0.657032744
20120107 22:00,0.496494587,7.476092604,-0.028916212,10.52107444,0.010821453
20120107 23:00,0.58728151,8.895012797,0.567826769,12.39017949,0.821462194
20120108 0:00,0.621433806,8.377653399,1.389764329,11.47025267,1.921658118
20120108 1:00,0.641944635,7.599627003,1.058273103,10.42359931,1.43413676
20120108 2:00,0.641458382,7.559140827,0.453143853,10.28218811,0.647519394
20120108 3:00,0.587325717,7.795896939,0.493519033,10.69781873,0.698543223
20120108 4:00,0.598836534,8.003168553,0.664988936,10.9413901,0.956699502
20120108 5:00,0.591808054,7.718445126,0.865369462,10.72362761,1.253123652
20120108 6:00,0.632193154,7.54197821,1.231238383,10.58813096,1.772473341
20120108 7:00,0.638470174,7.483009215,1.810946223,10.40155422,2.504422319
20120108 8:00,0.636525172,7.718445126,2.363737276,10.85267205,3.329914983
20120108 9:00,0.629567412,6.484936983,2.830793377,9.415977356,4.153585368
20120108 10:00,0.584001556,5.338562131,2.243608652,8.261567362,3.543121698
20120108 11:00,0.371475804,4.695624067,2.113012389,7.590536308,3.476304778
20120108 12:00,0.2424079,4.084370835,1.988397634,6.841003224,3.444718599
20120108 13:00,0.265208508,4.010879625,1.729697402,6.497960106,2.90775354
20120108 14:00,0.20902476,3.616579484,1.662903894,6.296328178,3.009801198
20120108 15:00,0.246227152,3.326135184,1.545267565,5.962425707,3.01283833
20120108 16:00,0.175906851,3.107421824,1.040827037,5.795743314,2.384759291
20120108 17:00,0.127564954,2.908951553,0.652527461,5.684980175,1.805881801
20120108 18:00,0.158596423,2.881667391,0.695394936,5.754879243,1.88849181
20120108 19:00,0.146325288,2.965720211,0.700877986,5.926938488,1.974138952
20120108 20:00,0.224416725,3.191474645,0.578257067,6.202770964,1.813778346
20120108 21:00,0.164148491,3.802727877,0.527414247,6.180725874,1.500953679
20120108 22:00,0.129996196,4.610691112,3.10893351,6.374292524,4.177882429
20120108 23:00,0.148968714,4.333008758,3.608887907,5.830692848,4.801709483
20120109 0:00,0.180592513,3.860816737,3.095475117,5.092988837,4.089198155
20120109 1:00,0.120845893,2.796323371,1.813667797,3.530066561,2.307545774
20120109 2:00,0.133170072,3.017209452,1.480581546,3.80536442,1.873670106
20120109 3:00,0.141383244,3.305068524,1.559158273,4.170596242,1.969751208
20120109 4:00,0.145290908,3.439846472,1.73805623,4.369949864,2.208443253
20120109 5:00,0.162963812,3.221040298,1.916459993,4.112638799,2.454386703
20120109 6:00,0.188169146,3.333355254,2.271290747,4.273021035,2.901556611
20120109 7:00,0.137201509,3.498915819,2.84949685,4.538326231,3.686521086
20120109 8:00,0.129350814,3.365801797,3.366422991,4.502352645,4.452148483
20120109 9:00,0.132754552,2.815458512,3.733114383,3.954255094,5.225027284
20120109 10:00,0.093439186,2.392821492,3.214705663,3.920280041,5.299354174
20120109 11:00,0.065077666,2.606219909,2.962667105,4.323483982,5.144657557
20120109 12:00,0.134372429,2.620779255,3.075343166,4.340971142,5.304792727
20120109 13:00,0.190900972,2.809634773,2.649842777,4.678223509,4.655792076
20120109 14:00,0.167764406,2.686920284,1.69703819,4.709700397,3.302800962
20120109 15:00,0.150772248,2.629098881,1.053598577,4.903058421,2.464055241
20120109 16:00,0.20313674,2.778436175,1.005661832,5.040457533,2.301502937
20120109 17:00,0.193871506,2.98185104,1.027900528,5.482632859,2.357097034
20120109 18:00,0.185154406,3.159475063,1.082755979,5.719958599,2.415712549
20120109 19:00,0.183943203,3.159475063,1.060517283,5.691979143,2.369182707
20120109 20:00,0.228492361,3.162386932,1.101535323,5.757930718,2.519649338
20120109 21:00,0.19868978,3.431942827,1.435115767,5.511611581,2.746859994
20120109 22:00,0.139774202,3.974382466,3.429185534,5.39519706,4.572400931
20120109 23:00,0.194667184,3.372041517,3.541367401,4.511845675,4.629807879
20120110 0:00,0.152920583,3.279277682,3.735091156,4.369450231,4.896296973
20120110 1:00,0.093271212,4.083185272,3.789513312,5.412868945,4.988084007
20120110 2:00,0.158932374,4.107324296,3.754473454,5.454151625,4.937853877
20120110 3:00,0.143540414,3.813973782,3.553668115,5.051272455,4.600438438
20120110 4:00,0.087294782,3.463344228,3.216746405,4.542450984,4.069746195
20120110 5:00,0.067208316,3.210907314,3.321865979,4.210697395,4.166384597
20120110 6:00,0.093607163,3.390518019,3.340733594,4.458890859,4.201873276
20120110 7:00,0.103712279,2.907737536,4.011432412,3.963001312,5.139866356
20120110 8:00,0.165607234,2.294442667,4.023561593,3.27164076,5.309666035
20120110 9:00,0.172405871,1.792432792,3.73066432,2.702138722,5.098371901
20120110 10:00,0.108256491,1.117767523,3.145768232,2.1783958,5.270355498
20120110 11:00,0.24595309,2.010093145,2.92879065,3.657608953,5.237050738
20120110 12:00,0.28124585,3.392563699,3.488080689,5.462607114,5.746449774
20120110 13:00,0.355199757,3.159765313,2.693843911,5.335774783,4.829203922
20120110 14:00,0.324256702,3.00552104,2.086486375,5.342738126,4.068108256
20120110 15:00,0.281360789,3.126625297,2.076154109,5.520800772,4.081211768
20120110 16:00,0.393074061,3.322192307,2.256744146,5.768496855,4.337822215
20120110 17:00,0.434917911,3.47029954,2.502921609,5.927161615,4.676875593
20120110 18:00,0.459769608,3.540670932,2.663745572,6.000774105,4.912192832
20120110 19:00,0.392181133,3.278005618,2.683960874,5.630722126,5.11693521
20120110 20:00,0.523936659,3.061163537,2.559075227,5.284544468,4.980440291
20120110 21:00,0.596811981,3.27882389,2.625561111,5.101010624,4.824836084
20120110 22:00,0.587758919,3.286597474,3.674061473,4.400697201,5.16716534
20120110 23:00,0.506617393,2.484690909,5.898643217,3.348734922,7.969133027
20120111 0:00,0.60244361,1.971634361,6.305195414,2.652897935,8.362784372
20120111 1:00,0.561589938,0.698979876,5.99113116,1.053953926,7.808018503
20120111 2:00,0.506042733,0.231917768,5.628326751,0.491474737,7.248936863
20120111 3:00,0.511921917,-0.193307116,5.648368934,-0.088525768,7.265149248
20120111 4:00,0.556426868,-0.367147993,5.732627906,-0.345505078,7.362423558
20120111 5:00,0.539903274,-0.445412454,5.751033992,-0.454227093,7.39730475
20120111 6:00,0.428048549,-0.577055442,5.79234543,-0.632135846,7.499983188
20120111 7:00,0.508659635,-0.731781036,5.844291495,-0.845985762,7.637051534
20120111 8:00,0.525395405,-1.006608314,5.818931999,-1.260207656,7.736290981
20120111 9:00,0.460786298,-1.132119985,5.557974599,-1.508201676,7.642946946
20120111 10:00,0.513637039,-0.79129088,4.852407963,-1.218426055,7.568271719
20120111 11:00,0.548576171,-0.539906873,4.132934505,-1.119587859,7.21503824
20120111 12:00,0.60440628,-1.043035552,3.474405644,-2.406730731,6.541978621
20120111 13:00,0.53747204,-2.783608317,3.183589483,-5.155331112,5.661105703
20120111 14:00,0.431646788,-3.30585228,3.035113721,-5.615827253,5.187507548
20120111 15:00,0.43998373,-2.686589238,2.850234811,-4.936090022,5.205193786
20120111 16:00,0.440372728,-2.513469693,2.852279932,-4.867801814,5.331453875
20120111 17:00,0.426784303,-2.846003487,2.788881191,-5.432527326,5.111849751
20120111 18:00,0.460989639,-3.209915198,2.361041943,-6.010281508,4.315969034
20120111 19:00,0.404063262,-3.463823865,2.068180661,-6.153147628,3.663543359
20120111 20:00,0.333194828,-3.293228979,1.607619482,-6.02331018,2.957567686
20120111 21:00,0.34419287,-3.550383638,1.309440886,-5.839560988,2.135157611
20120111 22:00,0.236723216,-4.459982584,1.392472786,-5.968050643,1.856108076
20120111 23:00,0.209457966,-4.21761522,1.494319796,-5.473410398,1.91358835
20120112 0:00,0.21308272,-4.13249811,1.781863765,-5.281574444,2.258469994
20120112 1:00,0.210182917,-3.400609232,1.905809047,-4.252908703,2.366029751
20120112 2:00,0.203180944,-3.36496148,2.147196643,-4.173971016,2.665475252
20120112 3:00,0.204073872,-3.416294243,2.29664253,-4.235961629,2.840661055
20120112 4:00,0.197796853,-3.380290014,2.568244185,-4.204743335,3.174328898
20120112 5:00,0.145697589,-3.012048739,2.703070366,-3.748510265,3.326292397
20120112 6:00,0.179310589,-2.332959071,2.840170723,-2.861910713,3.48395962
20120112 7:00,0.257684928,-2.029596705,3.388897034,-2.497994599,4.200591777
20120112 8:00,0.261778257,-1.997157251,4.066276761,-2.522969235,5.200373081
20120112 9:00,0.334185004,-2.044925238,4.359645535,-2.75710644,5.840004966
20120112 10:00,0.414610426,-0.748060034,4.381412653,-1.225626127,6.767674905
20120112 11:00,0.342185995,-0.622223471,4.304740416,-1.223396249,7.216639451
20120112 12:00,0.310747845,-1.32697952,4.237164884,-2.467668256,7.141676224
20120112 13:00,0.307414837,-2.374310463,3.768684517,-4.046421986,6.145154191
20120112 14:00,0.436226348,-2.176108964,3.357383445,-3.786418194,5.432188713
20120112 15:00,0.240630889,-1.646383375,3.439253801,-3.103629505,5.88807921
20120112 16:00,0.227281165,-1.750474809,2.938610079,-3.410460738,5.348262491
20120112 17:00,0.277453117,-2.150086105,2.305089471,-4.135171136,4.174517611
20120112 18:00,0.276003213,-1.93691255,2.398655592,-3.967484299,4.373740536
20120112 19:00,0.261132867,-1.729442636,2.458433946,-3.59286477,4.517555858
20120112 20:00,0.250523821,-1.477413032,2.536730596,-3.242327925,4.699667611
20120112 21:00,0.314682033,-2.53829012,2.90579696,-4.189134187,4.602296897
20120112 22:00,0.276851939,-3.526445795,3.210536617,-4.713155553,4.372518309
20120112 23:00,0.195100389,-3.079066512,2.772920074,-3.93582003,3.582145151
20120113 0:00,0.143230985,-2.884786266,3.11469632,-3.663774896,3.935368619
20120113 1:00,0.140773223,-2.158589864,1.599070874,-2.650296663,1.923048545
20120113 2:00,0.15253158,-1.519739979,1.37391147,-1.818547117,1.629344955
20120113 3:00,0.177498208,-1.108795521,1.957599959,-1.287532483,2.335483372
20120113 4:00,0.122437249,-1.188602126,2.942966547,-1.42371433,3.600668064
20120113 5:00,0.21729982,-1.37243525,5.54092949,-1.847391189,7.149145799
20120113 6:00,0.317245893,-1.625751737,5.838265426,-2.069159544,7.674543545
20120113 7:00,0.401552457,-1.820305152,5.626835255,-2.295656436,7.379397876
20120113 8:00,0.45795722,-1.78298266,5.945745699,-2.361855945,7.949019404
20120113 9:00,0.579032988,-1.540783511,6.072446897,-2.173660198,8.431635449
20120113 10:00,0.660501628,-1.318039704,5.60447622,-2.166094539,8.580650363
20120113 11:00,0.667300255,-1.615031447,5.169847964,-2.866863629,8.326363622
20120113 12:00,0.677095955,-2.221720462,4.93213612,-3.803586682,7.938444152
20120113 13:00,0.654657816,-2.471463519,4.623816797,-4.136475643,7.425063737
20120113 14:00,0.669554688,-2.444861317,4.299022397,-4.183761006,7.01262891
20120113 15:00,0.611912194,-2.430964645,4.140547834,-4.238612028,6.856403596
20120113 16:00,0.513884586,-2.625915107,4.090730335,-4.392762313,6.575198032
20120113 17:00,0.568158713,-2.579460516,3.88518412,-4.360135413,6.315142972
20120113 18:00,0.568795242,-2.688251609,3.828305874,-4.345949803,6.009422051
20120113 19:00,0.552324703,-2.651326165,3.504296,-4.405529362,5.686396172
20120113 20:00,0.537984812,-2.678722462,3.23049589,-4.384723802,5.169650904
20120113 21:00,0.466983759,-2.916554085,3.375633484,-4.230573516,4.823551748
20120113 22:00,0.482181225,-3.001522311,3.645903221,-4.036703525,4.881715634
20120113 23:00,0.354810757,-3.019389461,4.034636616,-3.964829772,5.283094517
20120114 0:00,0.28726649,-3.064652909,4.127210866,-3.975232552,5.321549978
20120114 1:00,0.335794038,-3.177784166,3.413949505,-4.048362642,4.294396722
20120114 2:00,0.328323501,-3.006556379,3.629080224,-3.815984803,4.541014915
20120114 3:00,0.37800037,-2.784495343,3.937487175,-3.529319263,4.91630347
20120114 4:00,0.462191998,-2.589723735,4.303447548,-3.282376432,5.395243149
20120114 5:00,0.513990675,-2.39120652,4.598756135,-3.046688367,5.796061538
20120114 6:00,0.532583027,-2.203391041,4.875409476,-2.839468242,6.20402828
20120114 7:00,0.581234361,-2.122592929,5.071884947,-2.771277594,6.553276404
20120114 8:00,0.606704912,-2.201785781,5.137773691,-2.944071372,6.778960133
20120114 9:00,0.621292356,-1.984540526,5.173496504,-2.778560091,7.102678424
20120114 10:00,0.614060523,-1.373471362,4.675361723,-2.296591239,7.338574087
20120114 11:00,0.541459273,-1.365445059,4.255420211,-2.683887638,7.242071316
20120114 12:00,0.492339385,-1.790304005,3.910893526,-3.494230872,6.809085337
20120114 13:00,0.460574123,-1.7742514,3.492539694,-3.490920646,6.223430953
20120114 14:00,0.43825976,-1.592856964,3.138090005,-3.343946628,5.774616477
20120114 15:00,0.354881487,-1.524900936,2.923356207,-3.411475231,5.506042627
20120114 16:00,0.275348991,-1.54951493,2.71060701,-3.601482182,5.216023717
20120114 17:00,0.246598474,-1.604093787,2.555411234,-3.792151178,4.989318794
20120114 18:00,0.219350901,-1.631918303,2.330754432,-3.918601797,4.606881886
20120114 19:00,0.167375407,-1.600883266,2.036239686,-3.977523813,4.097817003
20120114 20:00,0.182051258,-1.538813193,1.737358817,-3.996723122,3.532586486
20120114 21:00,0.163962834,-2.06159303,1.994959991,-3.884837496,2.929061218
20120114 22:00,0.133293844,-2.640021898,1.543661787,-3.597509911,1.967097086
20120114 23:00,0.128139611,-2.993714295,1.042748565,-3.860341826,1.267579644
20120115 0:00,0.080115991,-3.218450765,0.541835343,-4.058955364,0.608909936
20120115 1:00,0.073476497,-3.486379723,0.118800567,-4.346332703,0.047854453
20120115 2:00,0.080947034,-3.111995387,0.097958595,-3.808440434,0.039422372
20120115 3:00,0.089054114,-2.899552102,0.413306688,-3.510725773,0.436292325
20120115 4:00,0.099141549,-2.977601011,0.89856216,-3.606268953,1.0293487
20120115 5:00,0.130641581,-3.262667344,1.357538624,-3.982635183,1.590925305
20120115 6:00,0.120686756,-3.669189465,1.672433631,-4.54955991,1.984422426
20120115 7:00,0.157190724,-4.066529361,1.937942227,-5.158713667,2.355433997
20120115 8:00,0.12851977,-4.154595242,2.09108541,-5.428979458,2.601650766
20120115 9:00,0.096763355,-3.450485572,2.282740932,-4.750675665,3.005828523
20120115 10:00,0.093112075,-1.67998574,1.889915075,-3.482221178,3.743916694
20120115 11:00,0.119042355,-1.180806626,1.746286704,-3.328613081,3.398201367
20120115 12:00,0.222436365,-1.589415616,1.712305229,-4.218062025,2.596591518
20120115 13:00,0.338455148,-2.167895759,1.119668294,-4.976600975,1.757880512
20120115 14:00,0.41861534,-2.420824307,0.561919008,-5.407864943,0.748279328
20120115 15:00,0.435404166,-2.674587602,0.042682061,-5.255312573,-0.46537822
20120115 16:00,0.350142773,-2.441692999,-1.199680686,-4.796071872,-2.137740984
