TIMESTAMP,TARGETVAR,U10,V10,U100,V100
20120102 0:00,0.0,1.83596510690177,-5.29184051348238,2.86597775154893,-7.779831518416799
20120102 1:00,0.0,2.8051033012452202,-5.9660472395749995,4.22654896051111,-8.60275052437212
20120102 2:00,0.0,3.5696287032182097,-5.63026073849836,5.277137057881959,-8.064722659995951
20120102 3:00,0.0,3.80312108473275,-5.1997435368661105,5.57604698499388,-7.44799818262148
20120102 4:00,0.0,3.8416311129339396,-4.8944061895395,5.692088273855361,-7.0678988953507496
20120102 5:00,0.0,3.68353731295013,-4.592452081518441,5.5812273996752,-6.756859901119361
20120102 6:00,0.0,3.30654440529643,-3.8570204374727703,5.6304413391477,-6.367659644998491
20120102 7:00,0.0,1.3936094254923301,-2.39419234273213,3.50698936127635,-5.29749277844331
20120102 8:00,0.0,2.1824569505397498,-1.59236462731488,5.45275311557856,-3.76210579831311
20120102 9:00,0.0,3.0008963919944,0.94929390098557,7.28610187129623,2.20491766072843
20120102 10:00,0.0,1.7369567295597401,1.77142105223617,4.62388676656804,4.16216131461825
20120102 11:00,0.0,1.5399475326568401,2.38505608128175,3.6655100505246097,5.26070178994153
20120102 12:00,0.0,0.922165606566257,1.74224061322573,2.5460224378922596,4.3688068426274
20120102 13:00,0.0,1.04174937834888,1.6838797352048502,2.3610816337692904,3.8671828536518102
20120102 14:00,0.0,1.16984589320756,1.6191752834860602,2.11086760466174,3.04434819937702
20120102 15:00,0.0,0.5180129948127751,1.24997929426704,0.8996866521701009,1.88798980429988
20120102 16:00,0.0,1.0145896742490998,0.666370514058282,1.02194443864915,1.46613313054026
20120102 17:00,0.0,1.38671815728791,0.530618036922767,1.2027409110270801,1.63798083647534
20120102 18:00,0.0,1.0048608250193298,0.8406073382945191,0.51270967547581,1.9077977953266698
20120102 19:00,0.0,0.446262731743199,0.580097911766553,-0.260208194976509,1.4672038327579298
20120102 20:00,0.0,0.303572943039864,0.33396725228720797,-0.0540276906601398,1.32747719335277
20120102 21:00,0.0,-1.29601201782196,-0.48266213509185607,-2.1572760512743603,0.409350041705882
20120102 22:00,0.0,-1.1885893075765501,-1.13351279649858,-2.3515416018237,-1.43118707045856
20120102 23:00,0.0,-0.103822618456876,0.20286672919683496,-0.23689632891058804,0.124543251807255
20120103 0:00,0.00038764698281431697,-1.11643367578907,0.566142049631126,-1.4838221427033,0.642763125156637
20120103 1:00,0.0,-2.14064782940572,-1.8012217354356501,-2.78387945910164,-2.37232845460014
20120103 2:00,0.0,-0.8775455043573209,-2.1479075516679798,-0.999135387772769,-2.93424965786555
20120103 3:00,0.00038764698281431697,0.632053623001839,-1.46856113553635,1.07624684853139,-1.9432349287603
20120103 4:00,0.0,3.8039558716045,-1.28754818723805,5.135305104035861,-1.79674185242262
20120103 5:00,0.0133092130766249,5.1108540121578,-1.44445529496393,7.22291483595387,-2.0580242796219097
20120103 6:00,0.0593099883705905,5.2999899233648,-1.19594599306288,7.6504068941456795,-1.7491862642085299
20120103 7:00,0.149114872722574,4.6446029851454504,0.305628730593241,6.9887112661194095,0.301170188562463
20120103 8:00,0.17314898565706197,2.0428214852835698,1.22121238433452,4.13359104028606,2.01481121213939
20120103 9:00,0.00038764698281431697,0.508805221846457,1.78528905372898,1.4703484379315501,3.84925436209925
20120103 10:00,0.00439333247189559,0.0499180930163554,1.9005588004661598,0.0481966403825376,4.68885647125847
20120103 11:00,0.00167980359219537,-0.650427381473504,1.9982970267870301,-0.19870471335860998,2.32255599563981
20120103 12:00,0.0200284274454064,0.334784680592474,1.05334807634845,1.29257946323792,0.7045727644475579
20120103 13:00,0.0532368523064995,2.04785994193458,1.06342870058782,5.02666850838975,2.55049484949358
20120103 14:00,0.419434035405091,3.4892461177108802,2.16221674267944,6.8147045977684995,4.08156614360489
20120103 15:00,0.771805142783305,5.0003955394242,2.11531992556584,8.43908036123883,3.4764622797772504
20120103 16:00,0.8420984623336341,4.44073927757397,2.11356677352421,7.300982692565349,3.45678410534383
20120103 17:00,0.7069388809923759,4.03727517190494,2.7223488199802297,6.282808538566151,4.21494043698696
20120103 18:00,0.8508851272774259,4.2140087282787,3.67606353062697,6.47515645033782,5.62192990897643
20120103 19:00,0.6985398630313989,3.1493440805622406,4.37688605926857,4.9326108498217005,6.7206279815090095
20120103 20:00,0.635094973510789,2.40869095286433,4.260739736510581,3.6962229279446,6.42162905331233
20120103 21:00,0.6893655511047929,2.11568531992889,4.97909378556849,3.1107140033584497,7.2557650029067196
20120103 22:00,0.619072231554464,1.7912862263218001,5.21839903925099,2.5882237100128997,7.4055377749833
20120103 23:00,0.841193952707068,1.7579548977074502,5.30780979337412,2.45560241143194,7.36180849846459
20120104 0:00,0.820648662617909,1.55099060142766,5.1495878216170095,2.15038530937859,7.03985170009559
20120104 1:00,0.8448119912133341,1.5843417353922098,5.7586747169451,2.18058492345226,7.83188741774273
20120104 2:00,0.750226127406641,1.10754204053967,5.8701014958153,1.56063641632023,7.9577697150963695
20120104 3:00,0.0,0.7170318527522049,5.607348392802599,1.0632594277551601,7.54667583581589
20120104 4:00,0.0,0.5825807603485021,5.32367235751296,0.853064468229182,7.11916252644581
20120104 5:00,0.0,0.679706624114759,5.093520102466639,0.972090529647505,6.82239653075221
20120104 6:00,0.0,0.505923570351168,4.890129737542,0.741635814986497,6.65151283241225
20120104 7:00,0.0,0.326923011509224,4.69257833046208,0.480284973744563,6.3857613157768
20120104 8:00,0.0,0.15835746282398497,4.67311513764632,0.219947120259381,6.44353338461059
20120104 9:00,0.0,-0.264661795067067,4.61521213901945,-0.38733903991325297,6.616849591111981
20120104 10:00,0.0,-0.589351149558395,3.3700543786314703,-1.16987208200393,6.261095272503869
20120104 11:00,0.0,-0.633097922907659,2.7968633502074702,-1.45198917225927,5.735065382596161
20120104 12:00,0.0,-0.6383154279860122,2.2445952540603997,-1.6652230950555,5.1226814529579405
20120104 13:00,0.0,-0.745073608819997,1.73319986282641,-2.12208057335051,4.3442788413026
20120104 14:00,0.0,-0.824540224628752,1.5035341876005,-2.38292492071407,3.6163507739967797
20120104 15:00,0.0,-0.904006840437507,1.65388735210221,-2.36469114109254,3.3493830032806198
20120104 16:00,0.0,-0.9746438322675121,1.7044916534231698,-2.4198989738354997,3.2520826768237
20120104 17:00,0.0,-0.8241388780842641,1.9915737474555701,-2.03901557729687,3.1334979039543303
20120104 18:00,0.0,-0.7723651738452261,2.15068534872437,-1.8308465932843998,3.10430780601726
20120104 19:00,0.0,-0.8233361849952858,2.12976241644744,-1.82679464225739,2.94923541072654
20120104 20:00,0.0,-0.32285704401792303,1.3181472760304198,-1.51935285808326,2.98997992243038
20120104 21:00,0.0,-0.614234635316692,1.6388033776700002,-0.950053738788813,2.3319864647654702
20120104 22:00,0.0,-0.61182655604976,2.18182645722958,-0.7920276487355501,2.85862448171354
20120104 23:00,0.0,-0.321653004384457,2.45187825754819,-0.378728643980864,3.18640495646528
20120105 0:00,0.0379894043158031,-0.0752262260684171,2.53556998665594,-0.0535595740635735,3.2715427421150802
20120105 1:00,0.0810182194081922,0.9838439159408741,3.2108961902275097,1.3396771292006597,4.16346358452538
20120105 2:00,0.12340095619589099,0.936724202075141,3.60186421383856,1.2806315858708301,4.69149153777532
20120105 3:00,0.092906060214498,1.14433086217664,4.00765566962443,1.57231656992021,5.2309116798764
20120105 4:00,0.29978033337640503,1.19984814881052,4.50979943454667,1.6809603696471,5.951467624710469
20120105 5:00,0.44308050135676397,1.20031468063098,4.97766401256462,1.6921790228797702,6.65379606738272
20120105 6:00,0.735495542059697,1.32114642212825,5.29127224951329,1.86931565286926,7.184672067845451
20120105 7:00,0.6438816384545799,1.3174141675646298,5.254676901331691,1.88112476153523,7.24618988764156
20120105 8:00,0.6902700607313609,1.11773854841083,4.599666492106549,1.59829660898533,6.45158471527514
20120105 9:00,0.546582245768187,0.909198824668425,3.6806136972673196,1.49614781902472,5.842102611739611
20120105 10:00,0.342550717146919,0.338163876434187,2.9352729982268397,0.702575716671768,6.4122816637387405
20120105 11:00,0.31011758625145397,-0.0985099075096407,2.71245828334898,-0.238610244005768,6.18386827727355
20120105 12:00,0.231942111383899,-0.26879402197491603,1.9606323327320099,-0.804857004538865,5.1175594008076395
20120105 13:00,0.269543868716888,-0.31917945858381896,1.79664811429799,-1.0002977529606099,4.63510020296222
20120105 14:00,0.24861093164491502,-0.37562980885860897,1.79850104331985,-1.20636669918173,4.36168767053507
20120105 15:00,0.194211138389973,-0.55524455973294,1.60070087023701,-1.6120095818576798,3.89916480317913
20120105 16:00,0.250032303915234,-0.692404914946066,1.45524594202153,-1.9202273180394098,3.40645263536769
20120105 17:00,0.127277426024034,-0.8659547521545109,1.62200955398832,-2.14873357072586,3.3415171589162402
20120105 18:00,0.19705388293061105,-1.39686796382981,1.7934054885097501,-2.68545755959404,3.19455792273664
20120105 19:00,0.213981134513503,-1.75469787011711,1.41031241324158,-3.20623925176317,2.6887447377463998
20120105 20:00,0.0832148856441401,-1.24804431310536,0.6774789850986099,-3.4430118805157996,2.1396412351218603
20120105 21:00,0.142654089675669,-1.96790291206404,1.1221819503433998,-2.88680286234877,1.62015742351027
20120105 22:00,0.0699056725675151,-2.48621976458711,1.1592405307804599,-3.3497199220546605,1.49541295559038
20120105 23:00,0.15299134255071697,-2.5739277468322403,0.9744108608505991,-3.40286091105151,1.22427886093345
20120106 0:00,0.0602144979971572,-2.7092219747635604,0.728897765455039,-3.5664170660751497,0.8870700709399549
20120106 1:00,0.0071068613515958,-2.41098442855909,0.466504470011182,-3.1498256744645095,0.472704265631097
20120106 2:00,0.0153766636516346,-2.30292109978306,0.190675521841738,-2.99170412679726,0.0924855609834599
20120106 3:00,0.0144721540250678,-2.1294249297298,0.122682721681088,-2.75729047052791,0.00130458635792952
20120106 4:00,0.00633156738596717,-1.4473371297489899,0.0985717996383046,-1.86024293551293,-0.0702099035444474
20120106 5:00,0.0023258818968859,-1.22674914210984,0.297245797270841,-1.5667644209709901,0.177111040701272
20120106 6:00,0.00012921566093810602,-1.41412500576736,0.22009084673393398,-1.80979170240509,0.0686473976826677
20120106 7:00,0.0,-1.1444623871703001,0.14968695436900598,-1.44617366866445,0.0346780149790387
20120106 8:00,0.0,-1.27631947641077,0.483864333881986,-2.05404950171987,0.45363373499046294
20120106 9:00,0.183615454193049,-0.9119775192989291,1.9126775741373403,-2.56594494008233,3.6807250918352206
20120106 10:00,0.233492699315156,-0.9496509733676372,2.27000143881139,-2.6791525851048,4.667625052488019
20120106 11:00,0.38700090450962604,-1.52417114791543,1.3002601542506398,-4.34835009024584,2.6181389627023997
20120106 12:00,0.284403669724771,-2.17899526403073,0.23166408931447,-5.269392723934071,0.228363091797976
20120106 13:00,0.233621914976095,-1.94006625270024,-0.328191520518965,-4.92546297628429,-1.26569379307918
20120106 14:00,0.162811732782013,-1.71799115503207,-0.741452724332275,-3.9410486717411,-2.66261016250561
20120106 15:00,0.137614678899082,-1.51078715765418,-1.48599799701343,-2.2570849520319,-4.12508148100921
20120106 16:00,0.11694017314898598,-0.5659765858784301,-2.31300262308091,-0.5460498389477689,-5.98922585113117
20120106 17:00,0.20596976353534,-0.0618462860379614,-2.5246965186165498,0.37130124109841706,-7.06015533741926
20120106 18:00,0.577206357410518,-0.100511146792687,-2.85742724280696,0.11350774509616801,-7.7472903945646
20120106 19:00,0.17702545548520499,-0.190233451877373,-3.1684581371588703,-0.0538426866761741,-8.20200335952721
20120106 20:00,0.0,-0.237820972806267,-3.5392841181768797,-0.181816546266789,-8.41416301290426
20120106 21:00,0.370978162553301,-0.5114492181474071,-4.2341608914499105,-0.636492903177675,-8.17339756356626
20120106 22:00,0.7975190593099871,-0.18825063850533605,-4.290098230589161,-0.176894474744073,-6.93738879642018
20120106 23:00,0.28414523840289396,-0.45047770695726097,-3.99932051075319,-0.538666731663696,-6.47492842838481
20120107 0:00,0.0,-0.0707689462121284,-4.18063464451493,0.0852058338405515,-6.223435805561451
20120107 1:00,0.0,-2.03635218471879,-4.47390379215981,-2.7620479997382796,-6.70128388125655
20120107 2:00,0.008399017960976871,-1.95426194821673,-4.45215461745742,-2.9351685564603103,-7.2178184726023495
20120107 3:00,0.420596976353534,-1.6001284860974199,-4.750299554002639,-2.5011732297813,-8.60017426221721
20120107 4:00,0.54089675668691,-1.53378812055215,-4.99996195527378,-2.8844263243176402,-9.07802564628161
20120107 5:00,0.515699702803979,0.17340243740040198,-4.61753896675682,0.30337978911553004,-8.582539270662451
20120107 6:00,0.7646982814317099,-0.46566050839173495,-3.0873939048826804,-0.617740966133044,-6.2080729884186505
20120107 7:00,0.782788473963043,4.17864234859354,-5.93789511431419,7.65861558005376,-9.93531378412095
20120107 8:00,0.6918206486626179,2.31586215634058,-5.1322694347133,3.9532386987654196,-8.092741601996451
20120107 9:00,0.73187750355343,1.36418813549703,-4.78836060973181,2.60409229120756,-7.72695774490906
20120107 10:00,0.0361803850626695,0.423491297441536,-4.51785524937088,1.00063775549942,-7.799773193909349
20120107 11:00,0.0,0.8286925229661991,-4.020795985860101,2.0817457838566202,-7.2138363777351495
20120107 12:00,0.0,2.23806733919038,-3.66238771107702,4.45290044351141,-6.337206636255099
20120107 13:00,0.0,2.6561548227706,-2.8989010574620004,5.21582482796227,-5.1727283229458
20120107 14:00,0.0,2.49483796266773,-2.2178800245935295,5.018825573761339,-4.2090613650826
20120107 15:00,0.0,3.17733237079525,-1.6605574228448798,5.8695041714471605,-3.1896450790785495
20120107 16:00,0.0,3.80541813379932,-1.7901462554466,6.78405828488904,-3.0991946385235
20120107 17:00,0.0,3.91328088641249,-1.41361366841153,6.5655682029571,-2.21175635383248
20120107 18:00,0.0,3.8588722412890295,-1.01805055351188,6.28021776808425,-1.53764457988449
20120107 19:00,0.0,3.6956463059186695,-1.22466771318455,5.97218257060643,-1.88067360915929
20120107 20:00,0.0,3.9065991229762695,-1.64062067936769,6.210969545395429,-2.45807736490377
20120107 21:00,0.0,3.86603127354212,-2.03754311768624,6.17873330379892,-2.98826485293713
20120107 22:00,0.0,4.44495834840833,-2.51511874552614,6.65571028593995,-3.52015895305642
20120107 23:00,0.0,5.194270390897991,-2.47479215076547,7.33625316408861,-3.4353972194545297
20120108 0:00,0.0,7.476569873181781,-2.32436035907396,10.408247594749099,-3.3637195118448697
20120108 1:00,0.0,8.9119071595325,-2.6711972835777598,12.8614637274814,-3.9506994930854904
20120108 2:00,0.0,8.05905707769129,-1.78443868731473,11.7167320662284,-2.5864194903145896
20120108 3:00,0.0,7.1423972632045905,-0.14550543014055803,10.2536908025979,-0.16339503303360098
20120108 4:00,0.0,7.17540229733157,-0.6280137613280881,10.1784148831167,-0.805444882957392
20120108 5:00,0.0,6.94568725980778,-1.25557366728377,9.98054675190903,-1.79737241836473
20120108 6:00,0.0,7.59874686840032,-0.385762677694679,10.8897723222138,-0.645691703648067
20120108 7:00,0.0,7.93495814937384,-0.12157939718911,11.7070537337237,-0.24418276249421
20120108 8:00,0.0,7.243612701194,-1.02478714110626,10.816647143289199,-1.47786605974608
20120108 9:00,0.0,6.0827156341676405,-0.9579936324501379,9.695035943019711,-1.48637003126824
20120108 10:00,0.352629538700091,5.11984877190316,-0.63399526956595,8.97346248627873,-1.03991152635435
20120108 11:00,0.5759142008011371,4.90201554666508,-0.8024744182657281,8.82022222162063,-1.3314762642573001
20120108 12:00,0.515828918464918,4.43950500176565,-1.08210992838577,8.21048727382311,-1.7730753568728101
20120108 13:00,0.7074557436361278,4.65469782427357,-1.30741340534524,8.219627921188671,-2.09136686241687
20120108 14:00,0.7131412327174049,4.13937922477096,-1.51228006249201,7.79378129098088,-2.49712778933181
20120108 15:00,0.755653185166041,4.1437798959879,-1.8078662612463603,7.67387750495015,-2.9539125453797697
20120108 16:00,0.748417108153508,4.13849909052758,-1.8636936714664,7.90777054048095,-3.10759145931612
20120108 17:00,0.55317224447603,4.45798782087676,-2.0097421642741997,8.159407185603731,-3.26248522632706
20120108 18:00,0.624499289313864,4.447866277077821,-1.72512206395593,8.40889309016992,-2.84093120944237
20120108 19:00,0.686264375242278,4.62873386409368,-1.51776311171005,8.399752442804349,-2.3549899796041203
20120108 20:00,0.622302623077916,4.36293332259105,-1.1364419615463501,7.9491722961956,-1.68621336203923
20120108 21:00,0.5135030365680321,6.322992282612059,-0.11908710209000099,9.38371624745114,-0.45070778517546795
20120108 22:00,0.438170306241116,6.52366289010411,0.746736215340515,9.65686029813997,0.878341478432154
20120108 23:00,0.6724382995219019,6.33487409489778,0.549346443491071,9.35037976882376,0.987070828608463
20120109 0:00,0.525390877374337,6.505180070993,0.522928115440514,9.23262672334964,0.7811532324645041
20120109 1:00,0.6945341775423179,6.64290262679852,-0.206594212158202,9.33730250839937,-0.271536887116801
20120109 2:00,0.8221992505491659,7.21196507100043,-0.36473605239607604,10.2181557282978,-0.432880624324034
20120109 3:00,0.802429254425636,6.56261823225834,-0.331130911345528,9.423739041038301,-0.493308990319252
20120109 4:00,0.811861997674117,6.765201134543671,-0.9221860392345821,9.54315136069554,-1.28310773387676
20120109 5:00,0.845070422535211,7.34507909303597,-0.255519343981794,10.442491006649599,-0.43046348968422493
20120109 6:00,0.8401602274195621,7.508143770029499,-0.0884820252305401,10.6893097761504,-0.151284438786316
20120109 7:00,0.849076108024292,7.62503452062945,0.371611891211524,10.997583421458001,0.521887558400417
20120109 8:00,0.85812120428996,7.313880494121389,0.36518737895186104,10.8951586284465,0.668124204108846
20120109 9:00,0.8528233621914971,6.59464879381064,0.6093188448190789,10.6293537997534,1.01679587590126
20120109 10:00,0.7995865098849979,5.61334886261744,-0.0173181971234968,9.113966496320769,0.0584019912170919
20120109 11:00,0.7637937718051422,5.35044866909725,-0.74526485546846,8.75572953734905,-1.07946414047287
20120109 12:00,0.790799844941206,5.03430286676286,-0.4527024510283929,8.12019618754148,-0.682449775884286
20120109 13:00,0.8033337640522019,5.455691942769099,0.611789811072796,8.56137224719564,1.13946545887155
20120109 14:00,0.838997286471119,4.96358604255648,0.659232363144158,8.13818298046056,1.28811923921979
20120109 15:00,0.754102597234784,4.87040622713161,1.1361288501115,7.852392826301809,1.94195415928805
20120109 16:00,0.5116940173148979,4.00890891577038,1.49688992315415,6.89609500277061,2.7589456675434
20120109 17:00,0.38764698281431703,3.58502395185098,1.45587188334245,5.916814054953919,2.5196493382023397
20120109 18:00,0.125209975449024,3.2667982429222797,1.21717654323341,5.95828360529513,2.36736985589439
20120109 19:00,0.121721152603695,2.9781072076327098,0.867287721707111,5.98226599585391,2.01869818410198
20120109 20:00,0.28647112029978006,3.18776179233868,0.513445354174868,5.86235404306003,1.3600289947541002
20120109 21:00,0.218632898307275,3.9673107838842796,0.526294378694195,5.930304149643231,0.9630146301655121
20120109 22:00,0.303398371882672,5.297619041601901,1.5631118187537598,7.573597536056041,2.21629894090634
20120109 23:00,0.33156738596717894,5.14453791626104,1.37680096322351,7.29030554758049,2.04830808343963
20120110 0:00,0.6084765473575401,5.2788998822531505,1.30267197561201,7.40472153587132,1.8754829566933102
20120110 1:00,0.535598914588448,6.262652759093009,0.9715001295576741,8.7667136956114,1.4616012925996797
20120110 2:00,0.4694404961881379,6.6795623460100595,0.9265772348874008,9.40236749827026,1.44467592270668
20120110 3:00,0.0,7.25848979006071,0.6570398668657629,10.3727591797941,1.29562347171351
20120110 4:00,0.462075203514666,6.096543541930781,-0.0886801846607694,8.86171359882567,0.0131172175635377
20120110 5:00,0.734461816772193,7.986751875156231,0.44814840664899297,11.415271206689999,0.553637094791497
20120110 6:00,0.867037084894689,7.58334377633365,1.53842706029652,10.980559607688502,2.5191639210749903
20120110 7:00,0.9171727613386741,5.97993978111492,1.79538601781048,9.024854793874269,2.7200844410950804
20120110 8:00,0.954774518671663,7.21593964576299,1.14535173193163,10.7438059221912,1.75315443849839
20120110 9:00,0.6396175216436228,5.701727299168321,0.498012819732996,9.02535217556649,0.912345740588234
20120110 10:00,0.698023000387647,5.22303817581902,-0.23153498971223802,9.07707987155751,-0.18561938376068202
20120110 11:00,0.890554335185423,5.19603519963008,-0.95748896758385,9.14074472816184,-1.48232110943382
20120110 12:00,0.925313347977774,5.245131519973599,-1.3932410458855,9.120849460472991,-2.19810046200539
20120110 13:00,0.9779041219795841,5.77128041965497,-2.04776762123138,9.892288465108269,-3.12080611101069
20120110 14:00,0.971443338932678,6.09204304589929,-0.862701659829574,10.3638063093341,-1.2617453211508898
20120110 15:00,0.790799844941206,6.8681740433297405,0.458480672423156,11.1173395730494,1.15366875648193
20120110 16:00,0.8414523840289441,7.223304093814519,1.09728423463444,11.7022604431017,1.9830118812387698
20120110 17:00,0.9038635482620491,7.1803448135139405,1.4589135367301398,12.0250611613533,2.59942293314823
20120110 18:00,0.8961106086057629,7.964249394998781,3.33624130500085,12.413516262978199,5.0628832220902
20120110 19:00,0.8435198346039541,7.04696647658072,5.054991255085491,11.181004429653699,7.8785004007412995
20120110 20:00,0.9678253004264119,6.0364005495099695,5.33081782836097,9.69681746006528,8.56534283059259
20120110 21:00,0.963431967954515,6.143185046257121,6.0347595878441505,9.42872872795799,9.328622414799339
20120110 22:00,0.9581341258560542,5.542573394054751,6.3496690794827595,8.49116423812078,9.816728243326411
20120110 23:00,0.979583925571779,4.62119911560806,6.668621631641701,6.865720867941481,10.131212535531802
20120111 0:00,0.9839772580436741,5.21280977574745,8.24721215035509,7.4839663113725905,12.009382613980401
20120111 1:00,0.9820390231296021,4.42537809475883,8.0272533153259,6.215554085742379,11.5255675079596
20120111 2:00,0.9753198087608209,4.05425306886024,7.44234879917354,5.663407981120129,10.550367986943302
20120111 3:00,0.975707455743635,3.9056587922127997,7.30818888218194,5.461688208153991,10.3106212029352
20120111 4:00,0.9799715725545931,3.83316498248917,7.02637125167217,5.3561110441294,9.90432900954455
20120111 5:00,0.98358961106086,3.5998142616374804,6.59975907660439,5.02635088075045,9.24944691306357
20120111 6:00,0.9693758883576691,3.24816518461986,6.227547111780161,4.57079664959751,8.79107857396623
20120111 7:00,0.9737692208295641,2.8283502865188397,6.204232735961501,4.01550569328092,8.85052398557478
20120111 8:00,0.913813154154283,2.3858134480566697,5.9097353571994695,3.45886694338103,8.66973132878183
20120111 9:00,0.83550846362579,1.94399794103454,5.500711220029991,2.9574877303961404,8.540032248908629
20120111 10:00,0.5809536115777231,1.32257090544342,4.73583608352305,2.13668143817088,7.93476987616702
20120111 11:00,0.523969505104019,1.14440203975449,3.5827970408422596,1.9920182602307999,6.74389650642216
20120111 12:00,0.43674893397079795,1.08777752171165,2.66862809426846,2.18026009736402,6.108174501286089
20120111 13:00,0.356506008528234,1.00266041178739,2.16021109176679,2.10118954047751,5.6335937772046
20120111 14:00,0.313606409096782,1.15125468843483,1.7331898925618499,2.5068754090486096,5.04700021141443
20120111 15:00,0.330016798035921,1.20102655779733,1.5446297653267198,2.6326694768226,4.75468599730627
20120111 16:00,0.37653443597363895,1.2911929878018402,1.3867464483792902,2.7238701759587403,4.50462224103558
20120111 17:00,0.504716371624241,1.3957860466070802,1.31475820023746,3.0689053332816703,4.23638096220692
20120111 18:00,0.44269285437395,1.4441152530895,1.35729671050309,3.0994553211696405,3.87921720816215
20120111 19:00,0.33906189430159,1.52418304293351,1.7413703753052399,3.06531121705956,4.20886903617321
20120111 20:00,0.13916526683034,1.6554653650200901,2.3311831811036403,2.89189510934256,4.5198520572328205
20120111 21:00,0.12029978033337599,1.97501519295609,3.84457248863074,3.00690682845021,5.775574966914281
20120111 22:00,0.0820519446956971,2.08321490896151,4.60413031135447,3.0778906238369603,6.81808044983448
20120111 23:00,0.23413877761984697,2.1044941864425804,4.466289177128361,2.9965737443116303,6.41080568765689
20120112 0:00,0.288797002196666,2.31115564401293,4.5894054424163695,3.2095251304718797,6.42849192582142
20120112 1:00,0.327303269156221,1.72696336107037,3.44900027142613,2.35645013132538,4.69722315807901
20120112 2:00,0.265021320584055,1.99788627338117,3.20111502839683,2.7431110023766396,4.34725896083162
20120112 3:00,0.39617521643623205,2.34866014932041,3.36323132757327,3.2840794413445495,4.58640795243141
20120112 4:00,0.534565189300943,2.87303857564828,3.58382645210393,3.9775715457098504,4.941261055810299
20120112 5:00,0.548908127665073,3.00885650931988,3.67901698448609,4.13589289429485,5.15270624599818
20120112 6:00,0.5557565576947929,2.75896577046479,3.9314505805985,3.8723212970730603,5.53648537732185
20120112 7:00,0.49631735366326296,2.79710886469802,4.33527935790573,3.96776008185387,6.2967102807719195
20120112 8:00,0.5480036180385061,2.0328210699686102,4.65203966190779,3.0695651634026198,6.78641571161168
20120112 9:00,0.561442046776068,1.45889226888916,4.01104675955286,2.21017012474544,5.9047829725624
20120112 10:00,0.35392169530947104,1.3302038855415401,2.9766213155092203,2.30248708011754,5.1571877432854
20120112 11:00,0.27690916139036,1.28065351078996,2.05557981618017,2.67576868227429,4.530592940763309
20120112 12:00,0.23491407158547603,1.63784398202077,1.75571339505822,3.44641457059791,4.0975173392802295
20120112 13:00,0.219925054916655,1.54515982780918,1.63778109726053,3.23546809769451,3.70681225760359
20120112 14:00,0.23284662101046696,1.22326063068201,1.8522034568926902,2.19099317266331,3.6958122188076903
20120112 15:00,0.277555239695051,1.4353647528200701,2.1153581709867098,2.4554567211447402,4.073072808622681
20120112 16:00,0.311797389843648,1.34125468854369,2.03868593330006,2.2641331759532797,3.9268130335216203
20120112 17:00,0.304561312831115,1.3886661981980801,1.9340738123886103,2.35109842376758,3.8310719551128503
20120112 18:00,0.220054270577594,1.60326566294952,1.8353095740125802,2.7506925880835302,3.6795158650359796
